video_id,start,end,split,surgery_id,phase_id,operation_id
case_1696,354.2,386.71,train,2,11,17
case_1696,386.71,415.09,train,0,5,4
case_1700,0,92.14,train,5,3,2
case_1700,92.14,98.98,train,0,21,35
case_1700,98.98,103.92,train,0,6,8
case_1700,103.92,106.27,train,0,18,18
case_1700,106.27,109.91,train,0,12,16
case_1700,109.91,113.11,train,0,0,0
case_1700,113.11,116.15,train,0,6,41
case_1700,116.15,140.1,train,0,7,3
case_1700,140.1,152.43,train,5,3,2
case_1700,152.43,166.8,train,0,1,10
case_1700,166.8,171.68,train,0,0,0
case_1700,171.68,207.59,train,0,1,20
case_1700,207.59,241.97,train,5,3,2
case_1700,241.97,348.04,train,0,1,28
case_1700,348.04,354.44,train,0,1,29
case_1700,354.44,364.72,train,0,62,135
case_1700,364.72,371.48,train,0,1,9
case_1700,371.48,399.4,train,5,3,2
case_1700,399.4,449.59,train,0,1,9
case_1700,449.59,459.45,train,0,0,0
case_1700,459.45,519,train,0,1,9
case_1700,519,530.27,train,0,10,5
case_1700,530.27,532.84,train,0,0,0
case_1700,532.84,539.74,train,0,8,15
case_1700,539.74,544.72,train,0,10,5
case_1700,544.72,548.37,train,2,0,0
case_1700,548.37,551.56,train,2,4,7
case_1700,551.56,553.4,train,2,4,6
case_1700,553.4,557.97,train,2,11,22
case_1700,557.97,559.65,train,0,5,4
case_1709,0,25.44,test,8,17,25
case_1709,25.44,55.72,test,8,17,45
case_1709,55.72,84,test,8,23,37
case_1709,84,104.32,test,8,28,68
case_1709,104.32,107.4,test,8,16,14
case_1709,107.4,116.08,test,3,2,1
case_1709,116.08,157.72,test,8,28,70
case_1709,157.72,187.24,test,8,50,102
case_1709,187.24,202.04,test,8,37,67
case_1709,202.04,262.93,test,8,34,61
case_1709,262.93,333.13,test,8,5,36
case_1709,333.13,350.32,test,8,10,5
case_1709,350.32,362.09,test,8,19,23
case_1711,0,12.15,train,0,20,27
case_1711,12.15,25.05,train,0,14,11
case_1711,25.05,38.02,train,0,65,136
case_1711,38.02,46.28,train,0,6,8
case_1711,46.28,55.78,train,0,0,0
case_1711,55.78,63.5,train,0,6,13
case_1711,63.5,68.68,train,3,2,1
case_1711,68.68,101.45,train,0,7,3
case_1711,101.45,115.8,train,0,1,10
case_1711,115.8,120.12,train,3,2,1
case_1711,120.12,158.09,train,0,1,24
case_1711,158.09,201.42,train,0,1,9
case_1711,201.42,210.82,train,3,2,1
case_1711,210.82,213.33,train,0,10,5
case_1711,213.33,222.35,train,3,2,1
case_1711,222.35,278.26,train,0,8,12
case_1711,278.26,298.03,train,0,8,50
case_1711,298.03,321.43,train,0,8,43
case_1711,321.43,327.05,train,0,8,50
case_1711,327.05,332.58,train,3,2,1
case_1711,332.58,337.22,train,2,0,0
case_1711,337.22,359.52,train,0,8,43
case_1711,359.52,367,train,3,2,1
case_1711,367,380.68,train,2,4,7
case_1711,380.68,386.77,train,2,10,5
case_1711,386.77,433.15,train,2,11,17
case_1711,433.15,452.93,train,3,2,1
case_1716,0,7.3,train,5,3,2
case_1716,7.3,13.61,train,8,30,55
case_1716,13.61,43.44,train,8,17,25
case_1716,43.44,47.68,train,8,16,14
case_1716,47.68,54.88,train,8,17,45
case_1716,54.88,61.9,train,8,16,14
case_1716,61.9,75.14,train,8,23,37
case_1716,75.14,84.35,train,8,39,88
case_1716,84.35,85.29,train,8,39,109
case_1716,85.29,86.95,train,8,19,23
case_1716,86.95,88.66,train,8,16,14
case_1716,88.66,110.58,train,8,28,68
case_1716,110.58,116,train,3,2,1
case_1716,116,119.42,train,8,16,14
case_1716,119.42,134.53,train,8,28,70
case_1716,134.53,137.6,train,8,16,14
case_1716,137.6,143.38,train,8,28,70
case_1716,143.38,145.18,train,8,16,14
case_1716,145.18,149.75,train,8,28,70
case_1716,149.75,151.89,train,8,16,14
case_1716,151.89,159.73,train,8,6,8
case_1716,159.73,163.36,train,8,16,14
case_1716,163.36,166.17,train,8,41,98
case_1716,166.17,171.91,train,8,41,105
case_1716,171.91,177.51,train,3,2,1
case_1716,177.51,181.61,train,8,16,14
case_1716,181.61,199.17,train,8,37,67
case_1716,199.17,204.74,train,8,19,23
case_1716,204.74,238.7,train,8,34,61
case_1716,238.7,240.07,train,8,16,14
case_1716,240.07,249.52,train,3,2,1
case_1716,249.52,260.5,train,8,10,5
case_1716,260.5,355.4,train,8,5,36
case_1716,355.4,369.47,train,8,10,5
case_1716,369.47,374.57,train,8,5,76
case_1716,374.57,381.21,train,3,2,1
case_1716,381.21,392.74,train,5,3,2
case_1718,0,4.3,train,1,6,8
case_1718,4.3,8.01,train,1,12,16
case_1718,8.01,15.97,train,1,12,26
case_1718,15.97,27.13,train,1,0,0
case_1718,27.13,58,train,1,17,25
case_1718,58,97.76,train,1,7,58
case_1718,97.76,102.47,train,1,16,14
case_1718,102.47,122.91,train,1,15,34
case_1718,122.91,161.53,train,1,7,3
case_1718,161.53,171.42,train,1,0,0
case_1718,171.42,209.06,train,1,1,38
case_1718,209.06,241.41,train,1,15,34
case_1718,241.41,275.68,train,1,1,32
case_1718,275.68,283.87,train,1,0,0
case_1718,283.87,305.04,train,3,2,1
case_1718,305.04,323.74,train,2,14,11
case_1718,323.74,346.2,train,2,4,7
case_1718,346.2,367.25,train,2,4,6
case_1718,367.25,373.94,train,3,2,1
case_1721,0,10.96,train,1,6,8
case_1721,10.96,25.56,train,1,18,18
case_1721,25.56,30.6,train,1,12,16
case_1721,30.6,34.54,train,1,0,0
case_1721,34.54,38.96,train,1,14,11
case_1721,38.96,64.52,train,1,17,25
case_1721,64.52,69.52,train,3,2,1
case_1721,69.52,71.76,train,1,16,14
case_1721,71.76,82.36,train,1,67,140
case_1721,82.36,88.45,train,1,15,39
case_1721,88.45,91.76,train,1,16,14
case_1721,91.76,165.42,train,1,15,40
case_1721,165.42,185.54,train,1,15,34
case_1721,185.54,195.24,train,1,0,0
case_1721,195.24,202.28,train,3,2,1
case_1721,202.28,213.4,train,1,15,34
case_1721,213.4,220.84,train,1,0,0
case_1721,220.84,225.24,train,1,16,14
case_1721,225.24,230.11,train,1,0,0
case_1721,229.58,250.8,train,1,7,3
case_1721,250.8,253.49,train,1,0,0
case_1721,253.49,277.12,train,1,7,3
case_1721,277.12,292.6,train,1,1,10
case_1721,292.6,295.88,train,2,0,0
case_1721,295.88,314.27,train,1,1,38
case_1721,314.27,320.52,train,1,0,0
case_1721,320.52,322.4,train,1,19,23
case_1721,322.4,328.24,train,1,14,11
case_1721,328.24,333.72,train,1,0,0
case_1721,333.19,343.5,train,1,1,32
case_1721,343.5,354.08,train,1,10,5
case_1721,354.08,357.28,train,1,16,14
case_1721,357.28,368.56,train,3,2,1
case_1721,368.56,451.36,train,1,8,12
case_1721,451.36,457.08,train,3,2,1
case_1721,457.08,460.8,train,2,0,0
case_1721,460.8,463.44,train,2,14,11
case_1721,463.44,481.24,train,3,2,1
case_1721,481.24,487.88,train,2,4,7
case_1721,487.88,498.4,train,2,4,6
case_1721,498.4,542.6,train,2,29,47
case_1721,542.6,549.56,train,1,30,79
case_1721,549.56,562.88,train,1,21,35
case_1721,562.88,573.8,train,1,16,14
case_1721,573.8,580.04,train,3,2,1
case_1723,0,4.24,train,5,3,2
case_1723,4.24,11.93,train,0,6,8
case_1723,11.93,16.33,train,0,18,18
case_1723,16.33,22.07,train,0,12,16
case_1723,22.07,28.09,train,0,0,0
case_1723,28.09,30.72,train,0,14,11
case_1723,30.72,47.71,train,0,6,13
case_1723,47.71,55.11,train,0,0,0
case_1723,55.11,57.56,train,0,14,11
case_1723,57.56,80.33,train,0,7,3
case_1723,80.33,87.87,train,0,0,0
case_1723,87.87,98.79,train,0,7,3
case_1723,98.79,109.3,train,0,1,10
case_1723,109.3,112.92,train,0,0,0
case_1723,112.92,118,train,0,1,20
case_1723,118,144.47,train,3,2,1
case_1723,144.47,194.66,train,0,1,28
case_1723,194.66,199.31,train,0,1,29
case_1723,199.31,266.5,train,0,1,9
case_1723,266.5,280.26,train,3,2,1
case_1723,280.26,322.88,train,0,8,15
case_1723,322.88,336.37,train,0,8,50
case_1723,336.37,346.51,train,2,4,7
case_1723,346.51,368.56,train,2,11,22
case_1723,368.56,384.23,train,0,5,4
case_1726,0,84.08,val,5,3,2
case_1726,84.08,87.15,val,0,6,8
case_1726,87.15,111.53,val,0,10,5
case_1726,111.53,129.22,val,0,0,0
case_1726,129.22,149.05,val,0,6,8
case_1729,0,1.62,train,0,1,10
case_1729,1.62,6.24,train,0,0,0
case_1729,6.24,44.63,train,0,1,24
case_1729,44.63,53.17,train,0,1,9
case_1729,53.17,62.34,train,0,0,0
case_1729,62.34,69.08,train,1,17,25
case_1729,69.08,80.4,train,1,19,23
case_1729,80.4,84.19,train,1,15,39
case_1729,84.19,121.54,train,1,15,40
case_1729,121.54,124.07,train,1,15,34
case_1729,124.07,128.93,train,1,0,0
case_1729,128.93,139.72,train,1,1,32
case_1729,139.72,192.07,train,14,42,82
case_1729,192.07,206.37,train,1,10,5
case_1729,206.37,239.09,train,1,1,207
case_1729,239.09,271.74,train,14,42,82
case_1729,271.74,281.39,train,1,0,0
case_1729,281.39,294.11,train,2,4,7
case_1729,294.11,315.18,train,2,4,6
case_1729,315.18,328.27,train,0,5,4
case_1729,328.27,358.08,train,3,2,1
case_1733,0,5.29,train,0,6,8
case_1733,5.29,14.66,train,0,12,16
case_1733,14.66,24.57,train,0,12,26
case_1733,24.57,39.19,train,0,0,0
case_1733,39.19,59.97,train,3,2,1
case_1733,59.97,63.53,train,0,0,0
case_1733,63.53,78.97,train,0,7,3
case_1733,78.97,91.88,train,0,6,13
case_1733,91.88,120.02,train,0,7,3
case_1733,120.02,128.13,train,0,1,10
case_1733,128.13,139.49,train,0,1,20
case_1733,139.49,143.86,train,0,0,0
case_1733,143.86,162.71,train,0,1,24
case_1733,162.71,302.64,train,0,1,9
case_1733,302.64,333.8,train,0,8,12
case_1733,333.8,346.27,train,2,0,0
case_1733,346.27,363.45,train,2,4,7
case_1733,363.45,384.5,train,2,4,6
case_1733,384.5,419.57,train,2,11,17
case_1733,419.57,437.49,train,0,5,4
case_1736,0,9.26,train,3,2,1
case_1736,9.26,42.75,train,10,38,86
case_1736,42.75,53.22,train,10,38,138
case_1736,53.22,68.48,train,10,38,146
case_1737,0,15.4,val,5,3,2
case_1737,15.4,23.41,val,0,6,13
case_1737,22.78,37.43,val,0,7,3
case_1737,36.8,43.02,val,0,1,10
case_1737,42.71,78,val,0,1,28
case_1737,78,155.76,val,0,1,9
case_1737,155.76,164.48,val,0,0,0
case_1737,164.48,187.68,val,0,1,9
case_1737,187.68,245,val,0,8,12
case_1737,245,259.84,val,2,4,7
case_1737,259.84,272.1,val,2,4,6
case_1737,272.33,277,val,2,14,11
case_1737,277,282.48,val,10,32,77
case_1737,281.84,351.1,val,10,38,86
case_1737,351.1,390.88,val,0,11,17
case_1737,390.88,420.99,val,0,5,4
case_1737,420.99,443.22,val,5,3,2
case_1740,0,6.8,train,5,3,2
case_1740,6.8,17.95,train,4,33,53
case_1740,17.95,36,train,4,20,27
case_1740,36,61.9,train,4,9,31
case_1740,61.9,64.6,train,4,19,23
case_1740,64.6,71.6,train,4,9,59
case_1740,71.6,75,train,4,19,23
case_1740,75,100.37,train,4,9,33
case_1740,100.37,121.96,train,4,54,120
case_1740,121.96,134.2,train,4,10,5
case_1740,134.2,141.2,train,4,0,0
case_1740,141.2,144.7,train,4,13,30
case_1740,144.7,258,train,4,13,21
case_1740,258,260.29,train,4,19,23
case_1740,260.29,264.33,train,4,0,0
case_1740,264.33,273,train,4,13,21
case_1740,273,282.68,train,4,13,51
case_1740,283.6,293.43,train,4,16,14
case_1740,293.43,306,train,17,70,199
case_1740,306,327,train,17,70,201
case_1740,327,334.9,train,5,3,2
case_1741,0,9.54,train,0,6,8
case_1741,9.54,14.28,train,0,18,18
case_1741,14.28,21.09,train,0,12,16
case_1741,21.09,27.59,train,0,0,0
case_1741,27.59,30.4,train,0,14,11
case_1741,30.4,42.71,train,0,6,13
case_1741,42.71,49.02,train,0,0,0
case_1741,49.02,50.72,train,0,14,11
case_1741,50.72,74.41,train,0,7,3
case_1741,74.41,88.26,train,0,1,10
case_1741,88.26,94,train,0,0,0
case_1741,94,95.63,train,0,14,11
case_1741,95.63,103.67,train,0,1,20
case_1741,103.67,114,train,0,19,23
case_1741,114,133.77,train,0,1,28
case_1741,133.77,136.87,train,0,1,29
case_1741,136.87,180.78,train,0,1,9
case_1741,180.78,191,train,3,2,1
case_1741,191,231.3,train,0,8,12
case_1741,231.3,280.05,train,0,8,43
case_1741,280.05,285.55,train,2,4,7
case_1741,285.55,300.47,train,2,4,6
case_1741,300.47,317.82,train,2,11,22
case_1741,317.82,330.2,train,0,5,4
case_1741,330.2,344.44,train,0,6,8
case_1741,344.44,354,train,3,2,1
case_1741,354,356.5,train,0,0,0
case_1741,356.5,359.19,train,0,14,11
case_1741,359.19,370.24,train,0,6,13
case_1741,370.24,381,train,0,0,0
case_1741,381,411.38,train,0,7,3
case_1741,411.38,416.45,train,0,0,0
case_1741,416.45,433.07,train,0,7,3
case_1741,433.07,444.61,train,0,1,10
case_1741,444.61,449.65,train,0,0,0
case_1741,449.65,451.68,train,0,14,11
case_1741,451.68,458.49,train,0,1,20
case_1741,458.49,486.95,train,0,1,28
case_1741,486.95,504.8,train,0,1,29
case_1741,504.8,545.35,train,0,1,9
case_1741,545.35,556.39,train,3,2,1
case_1741,556.39,606.17,train,0,8,15
case_1741,606.17,622.59,train,0,8,50
case_1741,622.59,636.74,train,2,4,7
case_1741,636.74,656.26,train,2,4,6
case_1741,656.26,660.76,train,2,11,22
case_1741,660.76,687.59,train,0,5,4
case_1742,0,119,train,5,3,2
case_1742,119,123.68,train,0,21,35
case_1742,123.68,127,train,0,17,25
case_1742,127,129,train,0,17,45
case_1742,129,130.12,train,0,15,39
case_1742,130.12,138.5,train,0,15,40
case_1742,138.5,144.68,train,0,6,8
case_1742,144.68,151,train,0,18,18
case_1742,151,166.68,train,0,12,16
case_1742,166.68,176,train,0,5,4
case_1742,176,183,train,0,0,0
case_1742,183,191,train,0,15,34
case_1742,191,193.38,train,0,0,0
case_1742,193.38,240.24,train,0,26,57
case_1742,240.24,246,train,3,2,1
case_1742,246,261.52,train,0,10,5
case_1742,261.52,268.88,train,0,0,0
case_1742,268.88,273.6,train,3,2,1
case_1742,273.6,327.44,train,0,7,3
case_1742,327.44,341.88,train,3,2,1
case_1742,341.88,363,train,0,1,10
case_1742,363,399.66,train,0,1,20
case_1742,399.66,422.68,train,3,2,1
case_1742,422.68,438,train,0,0,0
case_1742,438,456.33,train,0,52,112
case_1742,456.33,462.24,train,0,1,20
case_1742,462.24,467.68,train,0,0,0
case_1742,467.68,490.58,train,0,1,20
case_1742,490.58,521,train,3,2,1
case_1742,521,544,train,0,1,9
case_1742,544,554.84,train,3,2,1
case_1742,554.84,635.15,train,0,1,28
case_1742,635.15,669.96,train,0,1,29
case_1742,669.96,684.04,train,3,2,1
case_1742,684.04,690.02,train,0,0,0
case_1742,690.02,729.12,train,0,1,9
case_1742,729.12,732.68,train,0,0,0
case_1742,732.68,788.12,train,0,1,9
case_1742,788.12,791.18,train,0,0,0
case_1742,791.18,833.46,train,0,1,9
case_1742,833.46,835.8,train,0,10,5
case_1742,835.8,841.32,train,0,0,0
case_1742,841.32,948.62,train,0,8,15
case_1742,948.62,955.76,train,0,10,5
case_1742,955.76,965.82,train,2,0,0
case_1742,965.82,972.8,train,2,4,7
case_1742,972.8,985.27,train,2,4,6
case_1742,985.27,1001.75,train,0,26,65
case_1742,1001.75,1005.4,train,0,0,0
case_1742,1005.4,1008.52,train,0,26,65
case_1742,1008.52,1020.55,train,2,11,22
case_1742,1020.55,1030.81,train,2,4,6
case_1742,1030.81,1048.26,train,2,62,135
case_1742,1048.26,1051.16,train,0,5,4
case_1742,1051.16,1051.92,train,0,47,101
case_1742,1051.92,1053.72,train,0,18,18
case_1742,1053.72,1061.03,train,0,5,44
case_1742,1061.03,1064.5,train,0,5,4
case_1742,1064.5,1076.62,train,0,5,36
case_1742,1076.62,1091.85,train,5,3,2
case_1745,0,12.3,train,4,20,27
case_1745,12.3,557.63,train,4,13,21
case_1745,557.63,568.75,train,4,13,51
case_1745,568.75,572.88,train,4,10,5
case_1745,572.88,577.67,train,4,16,14
case_1747,0,22.12,val,5,3,2
case_1747,22.12,28.78,val,0,6,8
case_1747,28.78,44.96,val,0,0,0
case_1747,44.96,67.39,val,0,7,3
case_1747,67.39,76.33,val,0,6,41
case_1747,76.33,93.63,val,0,1,10
case_1747,93.63,97.98,val,0,14,11
case_1747,97.98,104.08,val,0,1,20
case_1747,104.08,129.6,val,0,1,28
case_1747,129.6,136.1,val,0,1,29
case_1747,136.1,257.02,val,0,1,9
case_1747,257.02,264.16,val,0,0,0
case_1747,264.16,367.82,val,0,1,9
case_1747,367.82,370.63,val,0,0,0
case_1747,370.63,387.92,val,0,8,15
case_1747,387.92,395.47,val,2,0,0
case_1747,395.47,405.91,val,2,4,7
case_1747,405.91,411.2,val,2,4,6
case_1747,411.2,425.24,val,2,11,22
case_1749,0,61.01,train,5,3,2
case_1749,61.01,66.87,train,0,6,8
case_1749,66.87,80.98,train,0,10,5
case_1749,80.98,89.04,train,0,0,0
case_1749,89.04,107.81,train,0,6,13
case_1749,107.81,154.52,train,0,7,3
case_1749,154.52,175.05,train,0,1,10
case_1749,175.05,184.57,train,0,0,0
case_1749,184.57,198.94,train,0,1,178
case_1749,198.94,246.6,train,0,1,9
case_1749,246.6,251.95,train,0,8,12
case_1749,251.95,258.7,train,2,0,0
case_1749,258.7,263.8,train,2,4,7
case_1749,263.8,269.93,train,2,4,6
case_1749,269.93,287.57,train,2,11,17
case_1750,0,9,train,5,3,2
case_1750,9,12.48,train,0,6,8
case_1750,12.48,21.44,train,0,10,5
case_1750,21.44,35.68,train,0,0,0
case_1750,35.68,49.28,train,0,6,13
case_1750,49.28,54.8,train,3,2,1
case_1750,54.8,78.4,train,0,7,3
case_1750,78.4,83.4,train,3,2,1
case_1750,83.4,94.79,train,0,1,10
case_1750,94.79,97.28,train,0,1,20
case_1750,97.28,101.68,train,0,0,0
case_1750,101.68,148.9,train,0,1,28
case_1750,148.9,171.33,train,0,1,29
case_1750,171.33,209.72,train,0,1,9
case_1750,209.72,219.96,train,3,2,1
case_1750,219.96,239.08,train,0,8,12
case_1750,239.08,266.72,train,0,8,43
case_1750,266.72,273.68,train,2,0,0
case_1750,273.68,285.64,train,2,4,7
case_1750,285.64,298.21,train,2,4,6
case_1750,298.21,327.6,train,2,11,17
case_1750,327.6,342.5,train,0,5,4
case_1758,0,3.3,train,5,3,2
case_1758,3.62,9.85,train,3,2,1
case_1758,9.85,11.38,train,6,20,27
case_1758,11.38,21.25,train,6,9,31
case_1758,21.25,27.9,train,6,9,84
case_1758,27.9,50.6,train,6,24,54
case_1758,51.1,55.67,train,6,6,8
case_1758,55.67,117.5,train,6,9,48
case_1758,117.5,124.47,train,3,2,1
case_1758,124.47,135.97,train,6,5,19
case_1758,135.97,162.94,train,5,3,2
case_1760,0,7.17,train,5,3,2
case_1760,7.17,9.41,train,4,16,14
case_1760,9.41,12.85,train,4,20,27
case_1760,12.85,16,train,3,2,1
case_1760,16,23.92,train,4,33,53
case_1760,23.92,30.86,train,3,2,1
case_1760,30.86,32.53,train,4,20,27
case_1760,32.53,41.98,train,5,3,2
case_1760,41.98,103.94,train,4,40,89
case_1760,103.94,108.81,train,4,6,8
case_1760,108.81,112.88,train,4,24,66
case_1760,112.88,119.49,train,3,2,1
case_1760,119.49,135.37,train,4,9,31
case_1760,135.37,139.21,train,4,0,0
case_1760,139.21,152,train,4,9,33
case_1760,152,154.69,train,4,0,0
case_1760,154.69,164.56,train,4,9,33
case_1760,164.56,170.9,train,3,2,1
case_1760,170.9,176.74,train,4,13,30
case_1760,176.74,179.61,train,4,0,0
case_1760,179.61,272.81,train,4,13,21
case_1760,272.81,275.48,train,4,19,23
case_1760,275.48,279.85,train,4,0,0
case_1760,279.85,530,train,4,13,21
case_1760,530,535.84,train,4,10,5
case_1760,535.84,609.84,train,4,13,21
case_1760,609.84,629.5,train,4,40,113
case_1760,629.5,634.33,train,4,5,19
case_1760,634.33,641.17,train,5,3,2
case_1763,0,11.33,train,5,3,2
case_1763,11.33,13,train,1,17,25
case_1763,13.2,16,train,1,23,37
case_1763,16,20.92,train,1,15,39
case_1763,21.04,33.2,train,1,15,40
case_1763,33.4,34.5,train,1,6,8
case_1763,34.5,36.52,train,1,12,16
case_1763,36.52,39.6,train,1,12,26
case_1763,39.6,40.3,train,1,0,0
case_1763,40.3,48.3,train,1,7,58
case_1763,48.5,55,train,1,7,60
case_1763,55.36,56.8,train,1,0,0
case_1763,57,78.2,train,1,7,3
case_1763,78.2,81,train,1,7,42
case_1763,81,88.8,train,1,7,3
case_1763,89.2,95.2,train,1,15,34
case_1763,95.2,96.4,train,1,0,0
case_1763,96.4,104.5,train,1,1,10
case_1763,104.5,110.24,train,1,1,38
case_1763,110.24,115,train,1,1,32
case_1763,115.4,126.3,train,1,8,12
case_1763,126.3,128,train,2,0,0
case_1763,128.4,136.6,train,2,4,7
case_1763,136.6,139.08,train,2,0,0
case_1763,139.08,143.12,train,2,4,6
case_1763,143.12,148.5,train,2,29,47
case_1763,148.5,151,train,1,5,4
case_1763,151,154.04,train,1,5,90
case_1763,154.04,155.8,train,1,5,19
case_1763,155.8,164.98,train,5,3,2
case_1764,0,12.48,test,5,3,2
case_1764,12.48,17.48,test,3,2,1
case_1764,17.48,24.46,test,6,9,31
case_1764,24.46,49.4,test,6,24,54
case_1764,49.4,53.55,test,6,6,8
case_1764,53.55,55.84,test,6,18,18
case_1764,55.84,82.88,test,6,9,48
case_1764,82.88,106.8,test,6,9,52
case_1764,106.8,132.6,test,6,24,66
case_1764,132.6,195.44,test,6,9,56
case_1764,195.44,270.6,test,6,9,49
case_1764,270.6,279.8,test,3,2,1
case_1764,279.8,294.8,test,6,13,21
case_1764,294.8,297.6,test,6,24,54
case_1764,297.6,305.52,test,3,2,1
case_1764,305.52,319.62,test,5,3,2
case_1765,0,50.55,val,5,3,2
case_1765,58.66,75,val,0,0,0
case_1765,75,86.48,val,0,7,3
case_1765,86.48,91,val,3,2,1
case_1765,91,93.68,val,0,6,13
case_1765,93.68,113,val,0,1,9
case_1765,113,114.68,val,0,1,10
case_1765,114.68,117.76,val,0,0,0
case_1765,117.76,155.36,val,0,1,9
case_1765,155.36,161.96,val,3,2,1
case_1765,161.96,179.28,val,0,0,0
case_1765,179.28,197.59,val,0,1,9
case_1765,197.59,208,val,0,1,46
case_1765,208,213.84,val,0,0,0
case_1765,213.84,238,val,0,8,15
case_1765,238,243.14,val,0,0,0
case_1765,243.14,262.12,val,0,8,15
case_1765,262.12,270,val,3,2,1
case_1765,270,275.48,val,0,0,0
case_1765,275.48,288,val,0,7,108
case_1765,288,291.08,val,0,0,0
case_1765,291.08,296.04,val,3,2,1
case_1765,296.04,302.16,val,0,0,0
case_1765,302.16,314.88,val,2,4,6
case_1765,314.88,328.3,val,2,11,22
case_1765,328.3,334.2,val,0,8,43
case_1765,334.2,341.45,val,2,4,6
case_1765,341.45,345.04,val,0,5,4
case_1765,345.04,356.48,val,5,3,2
case_1767,0,155.5,test,3,2,1
case_1767,155.5,161.76,test,12,49,100
case_1767,161.6,173.92,test,12,32,77
case_1767,173.92,337.87,test,12,49,100
case_1767,337.71,339.8,test,12,32,103
case_1767,339.8,365.94,test,3,2,1
case_1767,365.94,373.92,test,12,10,5
