video_id,start,end,split,surgery_id,phase_id,operation_id,segment_path
case_1749,198.94,246.6,train,0,1,9,./OphNet_trimmed_videos/case_1749/case_1749_9.mp4
case_1749,246.6,251.95,train,0,8,12,./OphNet_trimmed_videos/case_1749/case_1749_10.mp4
case_1749,251.95,258.7,train,2,0,0,./OphNet_trimmed_videos/case_1749/case_1749_11.mp4
case_1749,258.7,263.8,train,2,4,7,./OphNet_trimmed_videos/case_1749/case_1749_12.mp4
case_1749,263.8,269.93,train,2,4,6,./OphNet_trimmed_videos/case_1749/case_1749_13.mp4
case_1749,269.93,287.57,train,2,11,17,./OphNet_trimmed_videos/case_1749/case_1749_14.mp4
case_1750,0,9,train,5,3,2,./OphNet_trimmed_videos/case_1750/case_1750_0.mp4
case_1750,9,12.48,train,0,6,8,./OphNet_trimmed_videos/case_1750/case_1750_1.mp4
case_1750,12.48,21.44,train,0,10,5,./OphNet_trimmed_videos/case_1750/case_1750_2.mp4
case_1750,21.44,35.68,train,0,0,0,./OphNet_trimmed_videos/case_1750/case_1750_3.mp4
case_1750,35.68,49.28,train,0,6,13,./OphNet_trimmed_videos/case_1750/case_1750_4.mp4
case_1750,49.28,54.8,train,3,2,1,./OphNet_trimmed_videos/case_1750/case_1750_5.mp4
case_1750,54.8,78.4,train,0,7,3,./OphNet_trimmed_videos/case_1750/case_1750_6.mp4
case_1750,78.4,83.4,train,3,2,1,./OphNet_trimmed_videos/case_1750/case_1750_7.mp4
case_1750,83.4,94.79,train,0,1,10,./OphNet_trimmed_videos/case_1750/case_1750_8.mp4
case_1750,94.79,97.28,train,0,1,20,./OphNet_trimmed_videos/case_1750/case_1750_9.mp4
case_1750,97.28,101.68,train,0,0,0,./OphNet_trimmed_videos/case_1750/case_1750_10.mp4
case_1750,101.68,148.9,train,0,1,28,./OphNet_trimmed_videos/case_1750/case_1750_11.mp4
case_1750,148.9,171.33,train,0,1,29,./OphNet_trimmed_videos/case_1750/case_1750_12.mp4
case_1750,171.33,209.72,train,0,1,9,./OphNet_trimmed_videos/case_1750/case_1750_13.mp4
case_1750,209.72,219.96,train,3,2,1,./OphNet_trimmed_videos/case_1750/case_1750_14.mp4
case_1750,219.96,239.08,train,0,8,12,./OphNet_trimmed_videos/case_1750/case_1750_15.mp4
case_1750,239.08,266.72,train,0,8,43,./OphNet_trimmed_videos/case_1750/case_1750_16.mp4
case_1750,266.72,273.68,train,2,0,0,./OphNet_trimmed_videos/case_1750/case_1750_17.mp4
case_1750,273.68,285.64,train,2,4,7,./OphNet_trimmed_videos/case_1750/case_1750_18.mp4
case_1750,285.64,298.21,train,2,4,6,./OphNet_trimmed_videos/case_1750/case_1750_19.mp4
case_1750,298.21,327.6,train,2,11,17,./OphNet_trimmed_videos/case_1750/case_1750_20.mp4
case_1750,327.6,342.5,train,0,5,4,./OphNet_trimmed_videos/case_1750/case_1750_21.mp4
case_1758,0,3.3,train,5,3,2,./OphNet_trimmed_videos/case_1758/case_1758_0.mp4
case_1758,3.62,9.85,train,3,2,1,./OphNet_trimmed_videos/case_1758/case_1758_1.mp4
case_1758,9.85,11.38,train,6,20,27,./OphNet_trimmed_videos/case_1758/case_1758_2.mp4
case_1758,11.38,21.25,train,6,9,31,./OphNet_trimmed_videos/case_1758/case_1758_3.mp4
case_1758,21.25,27.9,train,6,9,84,./OphNet_trimmed_videos/case_1758/case_1758_4.mp4
case_1758,27.9,50.6,train,6,24,54,./OphNet_trimmed_videos/case_1758/case_1758_5.mp4
case_1758,51.1,55.67,train,6,6,8,./OphNet_trimmed_videos/case_1758/case_1758_6.mp4
case_1758,55.67,117.5,train,6,9,48,./OphNet_trimmed_videos/case_1758/case_1758_7.mp4
case_1758,117.5,124.47,train,3,2,1,./OphNet_trimmed_videos/case_1758/case_1758_8.mp4
case_1758,124.47,135.97,train,6,5,19,./OphNet_trimmed_videos/case_1758/case_1758_9.mp4
case_1758,135.97,162.94,train,5,3,2,./OphNet_trimmed_videos/case_1758/case_1758_10.mp4
case_1760,0,7.17,train,5,3,2,./OphNet_trimmed_videos/case_1760/case_1760_0.mp4
case_1760,7.17,9.41,train,4,16,14,./OphNet_trimmed_videos/case_1760/case_1760_1.mp4
case_1760,9.41,12.85,train,4,20,27,./OphNet_trimmed_videos/case_1760/case_1760_2.mp4
case_1760,12.85,16,train,3,2,1,./OphNet_trimmed_videos/case_1760/case_1760_3.mp4
case_1760,16,23.92,train,4,33,53,./OphNet_trimmed_videos/case_1760/case_1760_4.mp4
case_1760,23.92,30.86,train,3,2,1,./OphNet_trimmed_videos/case_1760/case_1760_5.mp4
case_1760,30.86,32.53,train,4,20,27,./OphNet_trimmed_videos/case_1760/case_1760_6.mp4
case_1760,32.53,41.98,train,5,3,2,./OphNet_trimmed_videos/case_1760/case_1760_7.mp4
case_1760,41.98,103.94,train,4,40,89,./OphNet_trimmed_videos/case_1760/case_1760_8.mp4
case_1760,103.94,108.81,train,4,6,8,./OphNet_trimmed_videos/case_1760/case_1760_9.mp4
case_1760,108.81,112.88,train,4,24,66,./OphNet_trimmed_videos/case_1760/case_1760_10.mp4
case_1760,112.88,119.49,train,3,2,1,./OphNet_trimmed_videos/case_1760/case_1760_11.mp4
case_1760,119.49,135.37,train,4,9,31,./OphNet_trimmed_videos/case_1760/case_1760_12.mp4
case_1760,135.37,139.21,train,4,0,0,./OphNet_trimmed_videos/case_1760/case_1760_13.mp4
case_1760,139.21,152,train,4,9,33,./OphNet_trimmed_videos/case_1760/case_1760_14.mp4
case_1760,152,154.69,train,4,0,0,./OphNet_trimmed_videos/case_1760/case_1760_15.mp4
case_1760,154.69,164.56,train,4,9,33,./OphNet_trimmed_videos/case_1760/case_1760_16.mp4
case_1760,164.56,170.9,train,3,2,1,./OphNet_trimmed_videos/case_1760/case_1760_17.mp4
case_1760,170.9,176.74,train,4,13,30,./OphNet_trimmed_videos/case_1760/case_1760_18.mp4
case_1760,176.74,179.61,train,4,0,0,./OphNet_trimmed_videos/case_1760/case_1760_19.mp4
case_1760,179.61,272.81,train,4,13,21,./OphNet_trimmed_videos/case_1760/case_1760_20.mp4
case_1760,272.81,275.48,train,4,19,23,./OphNet_trimmed_videos/case_1760/case_1760_21.mp4
case_1760,275.48,279.85,train,4,0,0,./OphNet_trimmed_videos/case_1760/case_1760_22.mp4
case_1760,279.85,530,train,4,13,21,./OphNet_trimmed_videos/case_1760/case_1760_23.mp4
case_1760,530,535.84,train,4,10,5,./OphNet_trimmed_videos/case_1760/case_1760_24.mp4
case_1760,535.84,609.84,train,4,13,21,./OphNet_trimmed_videos/case_1760/case_1760_25.mp4
case_1760,609.84,629.5,train,4,40,106,./OphNet_trimmed_videos/case_1760/case_1760_26.mp4
case_1760,629.5,634.33,train,4,5,19,./OphNet_trimmed_videos/case_1760/case_1760_27.mp4
case_1760,634.33,641.17,train,5,3,2,./OphNet_trimmed_videos/case_1760/case_1760_28.mp4
case_1763,0,11.33,train,5,3,2,./OphNet_trimmed_videos/case_1763/case_1763_0.mp4
case_1763,11.33,13,train,1,17,25,./OphNet_trimmed_videos/case_1763/case_1763_1.mp4
case_1763,13.2,16,train,1,23,37,./OphNet_trimmed_videos/case_1763/case_1763_2.mp4
case_1763,16,20.92,train,1,15,39,./OphNet_trimmed_videos/case_1763/case_1763_3.mp4
case_1763,21.04,33.2,train,1,15,40,./OphNet_trimmed_videos/case_1763/case_1763_4.mp4
case_1763,33.4,34.5,train,1,6,8,./OphNet_trimmed_videos/case_1763/case_1763_5.mp4
case_1763,34.5,36.52,train,1,12,16,./OphNet_trimmed_videos/case_1763/case_1763_6.mp4
case_1763,36.52,39.6,train,1,12,26,./OphNet_trimmed_videos/case_1763/case_1763_7.mp4
case_1763,39.6,40.3,train,1,0,0,./OphNet_trimmed_videos/case_1763/case_1763_8.mp4
case_1763,40.3,48.3,train,1,7,58,./OphNet_trimmed_videos/case_1763/case_1763_9.mp4
case_1763,48.5,55,train,1,7,60,./OphNet_trimmed_videos/case_1763/case_1763_10.mp4
case_1763,55.36,56.8,train,1,0,0,./OphNet_trimmed_videos/case_1763/case_1763_11.mp4
case_1763,57,78.2,train,1,7,3,./OphNet_trimmed_videos/case_1763/case_1763_12.mp4
case_1763,78.2,81,train,1,7,42,./OphNet_trimmed_videos/case_1763/case_1763_13.mp4
case_1763,81,88.8,train,1,7,3,./OphNet_trimmed_videos/case_1763/case_1763_14.mp4
case_1763,89.2,95.2,train,1,15,34,./OphNet_trimmed_videos/case_1763/case_1763_15.mp4
case_1763,95.2,96.4,train,1,0,0,./OphNet_trimmed_videos/case_1763/case_1763_16.mp4
case_1763,96.4,104.5,train,1,1,10,./OphNet_trimmed_videos/case_1763/case_1763_17.mp4
case_1763,104.5,110.24,train,1,1,38,./OphNet_trimmed_videos/case_1763/case_1763_18.mp4
case_1763,110.24,115,train,1,1,32,./OphNet_trimmed_videos/case_1763/case_1763_19.mp4
case_1763,115.4,126.3,train,1,8,12,./OphNet_trimmed_videos/case_1763/case_1763_20.mp4
case_1763,126.3,128,train,2,0,0,./OphNet_trimmed_videos/case_1763/case_1763_21.mp4
case_1763,128.4,136.6,train,2,4,7,./OphNet_trimmed_videos/case_1763/case_1763_22.mp4
case_1763,136.6,139.08,train,2,0,0,./OphNet_trimmed_videos/case_1763/case_1763_23.mp4
case_1763,139.08,143.12,train,2,4,6,./OphNet_trimmed_videos/case_1763/case_1763_24.mp4
case_1763,143.12,148.5,train,2,29,47,./OphNet_trimmed_videos/case_1763/case_1763_25.mp4
case_1763,148.5,151,train,1,5,4,./OphNet_trimmed_videos/case_1763/case_1763_26.mp4
case_1763,151,154.04,train,1,5,90,./OphNet_trimmed_videos/case_1763/case_1763_27.mp4
case_1763,154.04,155.8,train,1,5,19,./OphNet_trimmed_videos/case_1763/case_1763_28.mp4
case_1763,155.8,164.98,train,5,3,2,./OphNet_trimmed_videos/case_1763/case_1763_29.mp4
case_1764,0,12.48,test,5,3,2,./OphNet_trimmed_videos/case_1764/case_1764_0.mp4
case_1764,12.48,17.48,test,3,2,1,./OphNet_trimmed_videos/case_1764/case_1764_1.mp4
case_1764,17.48,24.46,test,6,9,31,./OphNet_trimmed_videos/case_1764/case_1764_2.mp4
case_1764,24.46,49.4,test,6,24,54,./OphNet_trimmed_videos/case_1764/case_1764_3.mp4
case_1764,49.4,53.55,test,6,6,8,./OphNet_trimmed_videos/case_1764/case_1764_4.mp4
case_1764,53.55,55.84,test,6,18,18,./OphNet_trimmed_videos/case_1764/case_1764_5.mp4
case_1764,55.84,82.88,test,6,9,48,./OphNet_trimmed_videos/case_1764/case_1764_6.mp4
case_1764,82.88,106.8,test,6,9,52,./OphNet_trimmed_videos/case_1764/case_1764_7.mp4
case_1764,106.8,132.6,test,6,24,66,./OphNet_trimmed_videos/case_1764/case_1764_8.mp4
case_1764,132.6,195.44,test,6,9,56,./OphNet_trimmed_videos/case_1764/case_1764_9.mp4
case_1764,195.44,270.6,test,6,9,49,./OphNet_trimmed_videos/case_1764/case_1764_10.mp4
case_1764,270.6,279.8,test,3,2,1,./OphNet_trimmed_videos/case_1764/case_1764_11.mp4
case_1764,279.8,294.8,test,6,13,21,./OphNet_trimmed_videos/case_1764/case_1764_12.mp4
case_1764,294.8,297.6,test,6,24,54,./OphNet_trimmed_videos/case_1764/case_1764_13.mp4
case_1764,297.6,305.52,test,3,2,1,./OphNet_trimmed_videos/case_1764/case_1764_14.mp4
case_1764,305.52,319.62,test,5,3,2,./OphNet_trimmed_videos/case_1764/case_1764_15.mp4
case_1765,0,50.55,val,5,3,2,./OphNet_trimmed_videos/case_1765/case_1765_0.mp4
case_1765,58.66,75,val,0,0,0,./OphNet_trimmed_videos/case_1765/case_1765_1.mp4
case_1765,75,86.48,val,0,7,3,./OphNet_trimmed_videos/case_1765/case_1765_2.mp4
case_1765,86.48,91,val,3,2,1,./OphNet_trimmed_videos/case_1765/case_1765_3.mp4
case_1765,91,93.68,val,0,6,13,./OphNet_trimmed_videos/case_1765/case_1765_4.mp4
case_1765,93.68,113,val,0,1,9,./OphNet_trimmed_videos/case_1765/case_1765_5.mp4
case_1765,113,114.68,val,0,1,10,./OphNet_trimmed_videos/case_1765/case_1765_6.mp4
case_1765,114.68,117.76,val,0,0,0,./OphNet_trimmed_videos/case_1765/case_1765_7.mp4
case_1765,117.76,155.36,val,0,1,9,./OphNet_trimmed_videos/case_1765/case_1765_8.mp4
case_1765,155.36,161.96,val,3,2,1,./OphNet_trimmed_videos/case_1765/case_1765_9.mp4
case_1765,161.96,179.28,val,0,0,0,./OphNet_trimmed_videos/case_1765/case_1765_10.mp4
case_1765,179.28,197.59,val,0,1,9,./OphNet_trimmed_videos/case_1765/case_1765_11.mp4
case_1765,197.59,208,val,0,1,46,./OphNet_trimmed_videos/case_1765/case_1765_12.mp4
case_1765,208,213.84,val,0,0,0,./OphNet_trimmed_videos/case_1765/case_1765_13.mp4
case_1765,213.84,238,val,0,8,15,./OphNet_trimmed_videos/case_1765/case_1765_14.mp4
case_1765,238,243.14,val,0,0,0,./OphNet_trimmed_videos/case_1765/case_1765_15.mp4
case_1765,243.14,262.12,val,0,8,15,./OphNet_trimmed_videos/case_1765/case_1765_16.mp4
case_1765,262.12,270,val,3,2,1,./OphNet_trimmed_videos/case_1765/case_1765_17.mp4
case_1765,270,275.48,val,0,0,0,./OphNet_trimmed_videos/case_1765/case_1765_18.mp4
case_1765,275.48,288,val,0,7,106,./OphNet_trimmed_videos/case_1765/case_1765_19.mp4
case_1765,288,291.08,val,0,0,0,./OphNet_trimmed_videos/case_1765/case_1765_20.mp4
case_1765,291.08,296.04,val,3,2,1,./OphNet_trimmed_videos/case_1765/case_1765_21.mp4
case_1765,296.04,302.16,val,0,0,0,./OphNet_trimmed_videos/case_1765/case_1765_22.mp4
case_1765,302.16,314.88,val,2,4,6,./OphNet_trimmed_videos/case_1765/case_1765_23.mp4
case_1765,314.88,328.3,val,2,11,22,./OphNet_trimmed_videos/case_1765/case_1765_24.mp4
case_1765,328.3,334.2,val,0,8,43,./OphNet_trimmed_videos/case_1765/case_1765_25.mp4
case_1765,334.2,341.45,val,2,4,6,./OphNet_trimmed_videos/case_1765/case_1765_26.mp4
case_1765,341.45,345.04,val,0,5,4,./OphNet_trimmed_videos/case_1765/case_1765_27.mp4
case_1765,345.04,356.48,val,5,3,2,./OphNet_trimmed_videos/case_1765/case_1765_28.mp4
case_1767,0,155.5,test,3,2,1,./OphNet_trimmed_videos/case_1767/case_1767_0.mp4
case_1767,155.5,161.76,test,12,49,100,./OphNet_trimmed_videos/case_1767/case_1767_1.mp4
case_1767,161.6,173.92,test,12,32,77,./OphNet_trimmed_videos/case_1767/case_1767_2.mp4
case_1767,173.92,337.87,test,12,49,100,./OphNet_trimmed_videos/case_1767/case_1767_3.mp4
case_1767,337.71,339.8,test,12,32,103,./OphNet_trimmed_videos/case_1767/case_1767_4.mp4
case_1767,339.8,365.94,test,3,2,1,./OphNet_trimmed_videos/case_1767/case_1767_5.mp4
case_1767,365.94,373.92,test,12,10,5,./OphNet_trimmed_videos/case_1767/case_1767_6.mp4
case_1767,373.92,380.32,test,12,5,4,./OphNet_trimmed_videos/case_1767/case_1767_7.mp4
case_1767,380.32,452.53,test,5,3,2,./OphNet_trimmed_videos/case_1767/case_1767_8.mp4
case_1768,0,4.33,test,0,6,13,./OphNet_trimmed_videos/case_1768/case_1768_0.mp4
case_1768,4.33,6.43,test,0,0,0,./OphNet_trimmed_videos/case_1768/case_1768_1.mp4
case_1768,6.43,10.9,test,3,2,1,./OphNet_trimmed_videos/case_1768/case_1768_2.mp4
case_1768,10.9,44.37,test,0,7,3,./OphNet_trimmed_videos/case_1768/case_1768_3.mp4
case_1768,44.37,50.47,test,0,1,10,./OphNet_trimmed_videos/case_1768/case_1768_4.mp4
case_1768,50.47,56.43,test,0,1,9,./OphNet_trimmed_videos/case_1768/case_1768_5.mp4
case_1768,56.43,61.3,test,0,1,46,./OphNet_trimmed_videos/case_1768/case_1768_6.mp4
case_1768,61.3,69.47,test,0,8,15,./OphNet_trimmed_videos/case_1768/case_1768_7.mp4
case_1768,69.47,72.27,test,0,8,50,./OphNet_trimmed_videos/case_1768/case_1768_8.mp4
case_1768,72.27,148.07,test,0,7,106,./OphNet_trimmed_videos/case_1768/case_1768_9.mp4
case_1768,148.07,160.57,test,3,2,1,./OphNet_trimmed_videos/case_1768/case_1768_10.mp4
case_1768,160.57,166.59,test,0,6,81,./OphNet_trimmed_videos/case_1768/case_1768_11.mp4
case_1768,166.59,174.63,test,2,4,7,./OphNet_trimmed_videos/case_1768/case_1768_12.mp4
case_1768,174.63,204.13,test,2,4,6,./OphNet_trimmed_videos/case_1768/case_1768_13.mp4
case_1768,204.13,226.07,test,3,2,1,./OphNet_trimmed_videos/case_1768/case_1768_14.mp4
case_1768,226.07,239.82,test,2,11,22,./OphNet_trimmed_videos/case_1768/case_1768_15.mp4
case_1768,239.82,241.77,test,0,5,4,./OphNet_trimmed_videos/case_1768/case_1768_16.mp4
case_1768,241.77,246.5,test,3,2,1,./OphNet_trimmed_videos/case_1768/case_1768_17.mp4
case_1768,246.5,256.7,test,0,5,44,./OphNet_trimmed_videos/case_1768/case_1768_18.mp4
case_1768,256.7,259.18,test,0,5,4,./OphNet_trimmed_videos/case_1768/case_1768_19.mp4
case_1768,259.18,264.83,test,0,5,19,./OphNet_trimmed_videos/case_1768/case_1768_20.mp4
case_1768,264.83,270.05,test,0,5,4,./OphNet_trimmed_videos/case_1768/case_1768_21.mp4
case_1773,0,22.64,train,5,3,2,./OphNet_trimmed_videos/case_1773/case_1773_0.mp4
case_1773,23.42,28.66,train,6,20,27,./OphNet_trimmed_videos/case_1773/case_1773_1.mp4
case_1773,28.66,63.4,train,6,9,31,./OphNet_trimmed_videos/case_1773/case_1773_2.mp4
case_1773,63.4,188.42,train,6,9,84,./OphNet_trimmed_videos/case_1773/case_1773_3.mp4
case_1773,188.42,191.52,train,6,6,8,./OphNet_trimmed_videos/case_1773/case_1773_4.mp4
case_1773,191.52,201.73,train,6,18,18,./OphNet_trimmed_videos/case_1773/case_1773_5.mp4
case_1773,201.73,230.16,train,6,24,54,./OphNet_trimmed_videos/case_1773/case_1773_6.mp4
case_1773,230.16,249.1,train,6,0,0,./OphNet_trimmed_videos/case_1773/case_1773_7.mp4
case_1773,249.49,311.75,train,6,9,48,./OphNet_trimmed_videos/case_1773/case_1773_8.mp4
case_1773,311.75,336.75,train,6,24,66,./OphNet_trimmed_videos/case_1773/case_1773_9.mp4
case_1773,336.75,361.86,train,6,9,56,./OphNet_trimmed_videos/case_1773/case_1773_10.mp4
case_1773,361.86,441.97,train,6,9,49,./OphNet_trimmed_videos/case_1773/case_1773_11.mp4
case_1773,441.97,491.22,train,6,9,84,./OphNet_trimmed_videos/case_1773/case_1773_12.mp4
case_1773,491.22,509.2,train,6,19,23,./OphNet_trimmed_videos/case_1773/case_1773_13.mp4
case_1773,512,538.5,train,6,22,106,./OphNet_trimmed_videos/case_1773/case_1773_14.mp4
case_1773,538.5,576,train,6,22,74,./OphNet_trimmed_videos/case_1773/case_1773_15.mp4
case_1773,576,639.9,train,6,22,106,./OphNet_trimmed_videos/case_1773/case_1773_16.mp4
case_1773,639.9,674,train,6,22,106,./OphNet_trimmed_videos/case_1773/case_1773_17.mp4
case_1773,674,718,train,6,22,87,./OphNet_trimmed_videos/case_1773/case_1773_18.mp4
case_1773,718,801.98,train,6,22,106,./OphNet_trimmed_videos/case_1773/case_1773_19.mp4
case_1773,801.98,806.07,train,6,13,30,./OphNet_trimmed_videos/case_1773/case_1773_20.mp4
case_1773,806.07,813.65,train,5,3,2,./OphNet_trimmed_videos/case_1773/case_1773_21.mp4
case_1773,813.65,824,train,6,19,23,./OphNet_trimmed_videos/case_1773/case_1773_22.mp4
case_1773,824,1055.49,train,6,13,21,./OphNet_trimmed_videos/case_1773/case_1773_23.mp4
case_1773,1055.49,1074.8,train,6,5,76,./OphNet_trimmed_videos/case_1773/case_1773_24.mp4
case_1773,1074.8,1078.41,train,6,19,23,./OphNet_trimmed_videos/case_1773/case_1773_25.mp4
case_1773,1078.41,1079.31,train,6,5,4,./OphNet_trimmed_videos/case_1773/case_1773_26.mp4
case_1773,1078.8,1091.25,train,5,3,2,./OphNet_trimmed_videos/case_1773/case_1773_27.mp4
case_1776,0,12.04,train,5,3,2,./OphNet_trimmed_videos/case_1776/case_1776_0.mp4
case_1776,12.04,28.57,train,0,16,14,./OphNet_trimmed_videos/case_1776/case_1776_1.mp4
case_1776,28.57,56.98,train,0,6,13,./OphNet_trimmed_videos/case_1776/case_1776_2.mp4
case_1776,56.98,67.38,train,0,10,5,./OphNet_trimmed_videos/case_1776/case_1776_3.mp4
case_1776,67.38,70.82,train,0,12,16,./OphNet_trimmed_videos/case_1776/case_1776_4.mp4
case_1776,70.82,83,train,0,12,26,./OphNet_trimmed_videos/case_1776/case_1776_5.mp4
case_1776,83,96,train,0,0,0,./OphNet_trimmed_videos/case_1776/case_1776_6.mp4
case_1776,96,109.76,train,0,6,8,./OphNet_trimmed_videos/case_1776/case_1776_7.mp4
case_1776,109.76,172,train,0,7,3,./OphNet_trimmed_videos/case_1776/case_1776_8.mp4
case_1776,172,192.16,train,0,1,10,./OphNet_trimmed_videos/case_1776/case_1776_9.mp4
case_1776,192.16,221,train,0,1,20,./OphNet_trimmed_videos/case_1776/case_1776_10.mp4
case_1776,221,224,train,0,19,23,./OphNet_trimmed_videos/case_1776/case_1776_11.mp4
case_1776,224,253.24,train,0,1,28,./OphNet_trimmed_videos/case_1776/case_1776_12.mp4
case_1776,253.24,261.44,train,0,1,29,./OphNet_trimmed_videos/case_1776/case_1776_13.mp4
case_1776,261.44,397.6,train,0,1,9,./OphNet_trimmed_videos/case_1776/case_1776_14.mp4
case_1776,397.6,516.66,train,0,8,15,./OphNet_trimmed_videos/case_1776/case_1776_15.mp4
case_1776,516.66,538.62,train,2,0,0,./OphNet_trimmed_videos/case_1776/case_1776_16.mp4
case_1776,538.62,556.3,train,2,4,7,./OphNet_trimmed_videos/case_1776/case_1776_17.mp4
case_1776,556.3,564.5,train,2,4,6,./OphNet_trimmed_videos/case_1776/case_1776_18.mp4
case_1776,564.5,571.16,train,2,11,22,./OphNet_trimmed_videos/case_1776/case_1776_19.mp4
case_1776,571.16,597,train,0,8,43,./OphNet_trimmed_videos/case_1776/case_1776_20.mp4
case_1776,597,616.08,train,0,8,50,./OphNet_trimmed_videos/case_1776/case_1776_21.mp4
case_1776,616.08,635.14,train,2,4,6,./OphNet_trimmed_videos/case_1776/case_1776_22.mp4
case_1776,635.14,668.1,train,0,5,4,./OphNet_trimmed_videos/case_1776/case_1776_23.mp4
case_1776,668.1,670.72,train,0,5,19,./OphNet_trimmed_videos/case_1776/case_1776_24.mp4
case_1776,670.72,677,train,0,18,18,./OphNet_trimmed_videos/case_1776/case_1776_25.mp4
case_1776,677,679.16,train,0,5,19,./OphNet_trimmed_videos/case_1776/case_1776_26.mp4
case_1777,0,60.5,val,5,3,2,./OphNet_trimmed_videos/case_1777/case_1777_0.mp4
case_1777,60.5,72.52,val,0,21,35,./OphNet_trimmed_videos/case_1777/case_1777_1.mp4
case_1777,72.52,78.16,val,0,6,8,./OphNet_trimmed_videos/case_1777/case_1777_2.mp4
case_1777,78.16,79.44,val,0,12,16,./OphNet_trimmed_videos/case_1777/case_1777_3.mp4
case_1777,79.44,81.84,val,0,12,26,./OphNet_trimmed_videos/case_1777/case_1777_4.mp4
case_1777,81.84,86.66,val,0,0,0,./OphNet_trimmed_videos/case_1777/case_1777_5.mp4
case_1777,86.66,93.16,val,0,6,41,./OphNet_trimmed_videos/case_1777/case_1777_6.mp4
case_1777,93.16,95.12,val,0,0,0,./OphNet_trimmed_videos/case_1777/case_1777_7.mp4
case_1777,95.12,123.16,val,3,2,1,./OphNet_trimmed_videos/case_1777/case_1777_8.mp4
case_1777,123.16,146.04,val,0,7,3,./OphNet_trimmed_videos/case_1777/case_1777_9.mp4
case_1777,146.04,155,val,3,2,1,./OphNet_trimmed_videos/case_1777/case_1777_10.mp4
case_1777,155,174.4,val,0,7,60,./OphNet_trimmed_videos/case_1777/case_1777_11.mp4
case_1777,174.4,179.76,val,0,0,0,./OphNet_trimmed_videos/case_1777/case_1777_12.mp4
case_1777,179.76,191.92,val,0,1,9,./OphNet_trimmed_videos/case_1777/case_1777_13.mp4
case_1777,191.92,194.56,val,0,0,0,./OphNet_trimmed_videos/case_1777/case_1777_14.mp4
case_1777,194.56,205.14,val,3,2,1,./OphNet_trimmed_videos/case_1777/case_1777_15.mp4
case_1777,205.14,222.32,val,0,8,15,./OphNet_trimmed_videos/case_1777/case_1777_16.mp4
